shopNo,distCode,totalTransactions,meanTransactions,medianTransactions,maxTransactions,stdTransactions,totalOtherShopTrans,meanUtilization,meanPortability,totalRice,totalWheat,meanRiceWheatRatio,meanTransactionToCardRatio,totalRcs,volatilityCoeff,portabilityLoad,seasonalPeakTransactions,seasonalMeanTransactions,seasonalStdTransactions,seasonalPeakToMean,latitude,longitude,distName,shopStatus,pca1,pca2,pca3,kmeans_cluster,dbscan_cluster,clusterPersona
1585136,537,247446,808.6470588235294,787.0,994,81.04712012061688,192960,1.1483750991832091,0.7788063514488436,5197950.0,587934.0,9.024313974470465,1.1483750991832091,704.1666666666666,0.1002255795483005,0.7798065032370699,17892,14555.64705882353,1501.2871536275327,1.2292136466138066,17.359219,78.533041,Ranga Reddy,Active,4.8505512006902,0.7505793271804182,0.7678858267836808,3,0,High-Volume Urban Hubs
1672208,536,433836,1417.764705882353,1537.0,1600,241.10537155539268,338238,1.1767404426333556,0.7798682587847131,10397358.0,1620792.0,6.463267604407881,1.1767404426333556,1204.8333333333333,0.17006021560209425,0.7796448427516389,28800,25519.764705882353,4466.14755031408,1.128537050867148,17.339164,78.487612,Hyderabad,Active,11.970024157646845,0.7128275299800626,-0.5546148896812575,3,-1,High-Volume Urban Hubs
1678828,536,191124,624.5882352941177,611.0,754,67.35952274000195,148986,0.6249717603100573,0.7783319769352343,4248198.0,695934.0,6.294594757464209,0.6249717603100573,999.3888888888889,0.1078462880561342,0.7795253343379167,13572,11242.588235294117,1247.7431155301724,1.207195328687135,17.424047,78.498428,Hyderabad,Active,3.920125877776616,1.4629287213884474,-0.5184566037730743,0,0,Active Urban Shops
1673301,536,373050,1219.1176470588234,1228.0,1289,69.5491750715565,290700,1.2409441003467006,0.7791004384388563,8927190.0,1340640.0,6.675019484043734,1.2409441003467006,982.7777777777778,0.05704878051707892,0.7792521109770808,23202,21944.117647058825,1288.303432928019,1.0573220747889023,17.388246,78.42932,Hyderabad,Active,8.444403042996427,-0.9312647154788896,-0.20101659299735797,3,0,High-Volume Urban Hubs
2111077,540,248022,810.5294117647059,809.0,824,6.923524946559512,193266,0.9393308247407137,0.7792158511696473,4992642.0,0.0,0.0,0.9393308247407137,862.8888888888889,0.008541978669824495,0.7792292619203135,14832,14589.529411764706,128.24883900403287,1.0166194934320343,18.020291,79.539797,Hanumakonda,Active,3.461485530780504,-0.6477548197080701,-0.09838848629627142,0,0,Active Urban Shops
4317086,940,161244,526.9411764705883,478.0,659,74.77557550685835,125586,1.0952597857968702,0.7769507442896109,3610890.0,0.0,0.0,1.0952597857968702,481.1111111111111,0.14190497696099483,0.7788568876981469,11862,9484.941176470587,1385.1153593919637,1.2506139763340032,17.986662,79.604075,Warangal,Active,2.1507064338440705,1.5962280459442957,1.4237172326925134,0,0,Active Urban Shops
1676647,536,264546,864.5294117647059,875.0,948,67.382350057897,206010,1.4747504925496548,0.7779302869073055,5971824.0,894222.0,6.783356247758214,1.4747504925496548,586.2222222222222,0.07794107307506627,0.7787303531332925,17064,15561.529411764706,1248.1659604018541,1.0965503163911001,17.409,78.51609,Hyderabad,Active,5.316224356742195,-0.18519596372813527,1.403314933298847,3,0,High-Volume Urban Hubs
1677815,536,514008,1679.764705882353,1685.0,1751,49.00568915863961,400266,1.3998727113824547,0.7785747061701805,10980486.0,1510560.0,7.280061970881504,1.3998727113824547,1200.0,0.029174139084496196,0.7787155063734417,31518,30235.764705882353,907.7634279791574,1.0424079002661437,17.411139,78.409838,Hyderabad,Active,11.360615301868881,-2.312621123022994,-0.7387475293772067,3,0,High-Volume Urban Hubs
3384104,930,228798,747.7058823529412,680.0,1110,222.46228289205956,178164,0.7038709374130148,0.7754722363496234,5040378.0,590904.0,9.044263526231584,0.7038709374130148,1062.2777777777778,0.2975264581201331,0.7786956179686886,19980,13458.70588235294,4120.809807621342,1.4845409487845174,17.499338,78.424287,Medchal,Active,6.27472515803091,3.941200355245002,0.0541342478531723,3,-1,High-Volume Urban Hubs
1673340,536,253890,829.7058823529412,837.0,893,53.33333252973323,197676,1.0860116703599283,0.7785676748645041,6659226.0,1133802.0,5.8980525570710425,1.0860116703599283,764.0,0.06427980524675397,0.7785891527827011,16074,14934.70588235294,987.9271079326833,1.0762850053172635,17.380934,78.440076,Hyderabad,Active,5.464164837095739,-0.02678324228908747,0.2132360396144905,3,0,High-Volume Urban Hubs
3108042,928,89316,291.88235294117646,295.0,313,17.591704891877143,69534,0.9342210281548516,0.7783176912011779,1731780.0,0.0,0.0,0.9342210281548516,312.44444444444446,0.06026984747317844,0.7785167271261588,5634,5253.882352941177,325.8622949868819,1.0723498589278517,17.389794,80.047031,Mahabubabad,Active,-0.20164058684913272,1.0210863561100048,1.2540372847000907,0,0,Active Urban Shops
3501032,932,256194,837.2352941176471,856.0,926,51.0766399020501,199440,1.683567137467314,0.777983903308406,5698260.0,0.0,0.0,1.683567137467314,497.8888888888889,0.06100631478499625,0.7784725637602754,16668,15070.235294117647,946.1249606560814,1.1060212182955105,19.110074,77.962644,Nirmal,Active,4.029741388038099,-0.6334683328103926,2.124229710321951,0,0,Active Urban Shops
4202005,939,106146,346.88235294117646,374.0,393,70.9138420834443,82620,0.8442288760930023,0.7777989035250109,2267136.0,0.0,0.0,0.8442288760930023,411.8333333333333,0.20443196802078226,0.7783618789214855,7074,6243.882352941177,1313.5820245778782,1.132948957096829,16.336175,77.807395,Wanaparthy,Active,0.8412435503436554,2.2995881069341397,1.1688235166435508,0,0,Active Urban Shops
1581322,537,367956,1202.4705882352941,1196.0,1434,162.38392308468883,286380,0.9283099540465108,0.7763581341046922,8277732.0,1194120.0,7.020372529573379,0.9283099540465108,1295.3333333333333,0.13504190844534342,0.7782995792975247,25812,21644.470588235294,3007.9402860937716,1.1925447607866158,17.493683,78.320628,Ranga Reddy,Active,9.361647200320771,0.7712272734808739,-0.8797973118431314,3,0,High-Volume Urban Hubs
3410008,931,251784,822.8235294117648,816.0,897,33.2014452869412,195948,1.1716948515257941,0.7781427847411015,5243778.0,0.0,0.0,1.1716948515257941,702.2777777777778,0.0403506269572491,0.7782384901344009,16146,14810.823529411764,615.0114059200565,1.0901486988847584,16.488948,78.31407,Nagarkarnool,Active,3.749430644424671,-0.3579673150902889,0.6855687451043517,0,0,Active Urban Shops
4317037,940,209808,685.6470588235294,627.0,884,87.39302373690069,163278,1.0463477627435003,0.7771408396120077,4696776.0,0.0,0.0,1.0463477627435003,655.2777777777778,0.12746065575903498,0.7782258064516129,15912,12341.64705882353,1618.8363467772335,1.289293067947838,17.987074,79.604098,Warangal,Active,3.4849907074048496,1.366759736043259,0.9086074346417858,0,0,Active Urban Shops
1675596,536,258084,843.4117647058823,839.0,976,59.20694790993738,200790,1.1678917963211648,0.7774930582076789,6220818.0,1165338.0,5.379460080757002,1.1678917963211648,722.1666666666666,0.07019933843415647,0.7780025108104338,17568,15181.411764705883,1096.727806865925,1.1572046310503556,17.378357,78.458438,Hyderabad,Active,5.58226786889411,0.15918471596883763,0.5034669667560736,3,0,High-Volume Urban Hubs
2236107,541,108702,355.2352941176471,366.0,376,30.134510406744514,84564,0.9563794443184725,0.7787509243542943,2025270.0,0.0,0.0,0.9563794443184725,371.44444444444446,0.0848297196414401,0.7779433681073026,6768,6394.235294117647,558.2006280688606,1.0584533863222387,17.253467,80.147281,Khammam,Active,0.3624030849243888,1.0653737177258744,1.2141374455979888,0,0,Active Urban Shops
3384069,930,215298,703.5882352941177,695.0,932,71.19721208501693,167472,0.828687007925505,0.7768149665994688,4553316.0,513504.0,9.795574338831704,0.828687007925505,849.0555555555555,0.10119158978724921,0.7778613828275228,16776,12664.588235294117,1318.8310666468776,1.324638408159853,17.472414,78.49196,Medchal,Active,4.21697737439425,1.353339856322119,0.05161149062811224,0,0,Active Urban Shops
2357012,539,90306,295.11764705882354,282.0,440,115.15269641149948,70236,0.8464812612071996,0.7723330101211134,1845972.0,0.0,0.0,0.8464812612071996,348.72222222222223,0.3901925132540345,0.7777556308550927,7920,5312.117647058823,2133.0463509483607,1.4909308351604544,16.693627,78.919446,Nalgonda,Active,1.0135784825992415,4.5857030921243,1.8595308826347585,4,0,Volatile Portability Hubs
1677768,536,323514,1057.235294117647,1080.0,1144,76.54856079690283,251604,0.959671750374607,0.7780704250973728,7037640.0,990216.0,7.119679452047408,0.959671750374607,1101.6666666666667,0.07240446967937174,0.7777221387637011,20592,19030.235294117647,1417.9574891993307,1.082067545763089,17.413074,78.409299,Hyderabad,Active,7.102727097740506,-0.14568659900725836,-0.6061691842976283,3,0,High-Volume Urban Hubs
4202006,939,65736,214.8235294117647,222.0,297,49.73452376757677,51120,0.5150277269877673,0.7809795808877202,1399374.0,0.0,0.0,0.5150277269877673,417.1111111111111,0.23151339103198387,0.7776560788608982,5346,3866.823529411765,921.2640931957376,1.3825301204819276,16.338021,77.804377,Wanaparthy,Active,-0.16092019270952584,3.448592991993277,0.717608351529566,0,0,Active Urban Shops
1671161,536,391284,1278.7058823529412,1324.0,1403,118.22511909470244,304272,1.4643077294291613,0.7785008864700129,9008316.0,1494594.0,6.031361243526241,1.4643077294291613,873.2777777777778,0.0924568508883035,0.7776244364706965,25254,23016.70588235294,2189.958782851457,1.0972030545588372,17.357061,78.501259,Hyderabad,Active,9.370922115403616,-0.588230814778758,0.4498232864577155,3,0,High-Volume Urban Hubs
2084103,534,282978,924.7647058823529,902.0,1189,116.02966069103694,220050,1.017083221838422,0.776734070255931,5614614.0,0.0,0.0,1.017083221838422,909.5555555555555,0.1254693869186202,0.7776222886584823,21402,16645.764705882353,2149.2909159014444,1.2857324597671904,18.423832,79.1121,Karimnagar,Active,5.468906049681676,1.0649246008588127,0.29057354331338575,3,0,High-Volume Urban Hubs
3401001,931,131634,430.1764705882353,434.0,480,30.93030084117128,102330,1.1424421629578922,0.7778665954633814,2891124.0,0.0,0.0,1.1424421629578922,376.6666666666667,0.0719014240803927,0.7773827430603035,8640,7743.176470588235,572.9415584610394,1.1158211404348422,16.399032,78.641133,Nagarkarnool,Active,0.9864396460246065,0.7384442859662096,1.5379300988574136,0,0,Active Urban Shops
4318008,940,173322,566.4117647058823,581.0,591,41.8720188132666,134712,0.8906624521083958,0.7781966889519882,3469086.0,0.0,0.0,0.8906624521083958,635.9444444444445,0.0739250513890884,0.7772354346245716,10638,10195.411764705883,775.6219326146866,1.043410530688545,17.970024,79.604626,Warangal,Active,2.0539742861837955,0.6266088166090705,0.4892083212205033,0,0,Active Urban Shops
3803057,935,281250,919.1176470588235,911.0,985,39.1580138441163,218556,1.2744085374858967,0.776649533548078,5846076.0,0.0,0.0,1.2744085374858967,721.2777777777778,0.04260391906239853,0.777088,17730,16544.117647058825,725.3486991055518,1.07168,18.098039,78.848752,Siddipet,Active,4.416259306583099,-0.6403011533727013,0.7788675551721398,0,0,Active Urban Shops
3912019,936,63036,206.0,232.0,338,95.13917329408515,48978,0.5940659909849486,0.7233209055065677,1131300.0,0.0,0.0,0.5940659909849486,346.77777777777777,0.4618406470586658,0.7769845802398629,6084,3708.0,1762.3231826200324,1.6407766990291262,18.556942,78.84638,Rajanna Siricilla,Active,0.25165719281235255,5.553992423917696,1.5164675345535243,4,0,Volatile Portability Hubs
3384126,930,424350,1386.764705882353,1409.0,1500,90.44580043216381,329544,1.1431474748385893,0.7769185790549865,9480762.0,1055826.0,9.882804043785544,1.1431474748385893,1213.111111111111,0.06522072565627932,0.7765853658536586,27000,24961.764705882353,1675.3848635989493,1.0816542948038177,17.514137,78.430846,Medchal,Active,9.556456185181526,-0.9759571009097726,-0.7855761800078277,3,0,High-Volume Urban Hubs
1804007,533,130986,428.05882352941177,428.0,440,6.683706926811658,101682,0.9449422152967147,0.7762717228225416,2888856.0,0.0,0.0,0.9449422152967147,453.0,0.015613991721285993,0.776281434657139,7920,7705.058823529412,123.8065378868556,1.027896111034767,18.792965,78.282649,Nizamabad,Active,0.7099438793733827,0.24477010329266907,0.8283380850203752,0,0,Active Urban Shops
3612046,933,136962,447.5882352941176,464.0,478,37.50314162346532,106308,0.9425123726282917,0.7753935424178107,2502828.0,0.0,0.0,0.9425123726282917,474.8888888888889,0.08378938199486272,0.7761860954133263,8604,8056.588235294118,694.694452513435,1.0679458535944275,18.769122,79.483411,Peddapalli,Active,1.0950176342102789,0.9383737298295995,0.9643834395108787,0,0,Active Urban Shops
2281054,541,86850,283.8235294117647,277.0,368,29.283715084356302,67410,0.8950305067555404,0.7756073490782589,1674972.0,0.0,0.0,0.8950305067555404,317.1111111111111,0.10317578371690304,0.7761658031088083,6624,5108.823529411765,542.4408072884676,1.296580310880829,17.24394,80.1432,Khammam,Active,-0.04859076291876071,1.8821337123074997,1.362334574432198,0,0,Active Urban Shops
3003022,927,210312,687.2941176470588,678.0,815,47.60587955876009,163224,0.96229804588429,0.775220903369628,3878604.0,18.0,787.1764705882352,0.96229804588429,714.2222222222222,0.0692656583788875,0.7761040739472783,14670,12371.29411764706,881.8338679072351,1.185809654228004,17.672673,80.896135,Bhadrdri Kothagudem,Active,4.155214297913943,1.2042914139786665,0.4932772079649467,0,-1,Active Urban Shops
3513020,932,279648,913.8823529411765,929.0,1011,87.56029800041205,217026,1.1635109183232477,0.7748224556031309,6133158.0,27000.0,3.1224313725490194,1.1635109183232477,785.5,0.09581134564926654,0.7760684860968075,18198,16449.882352941175,1621.9348739373345,1.1062693099897014,19.104591,78.346886,Nirmal,Active,5.01239356003131,0.1696450503484639,0.5775700267258661,0,0,Active Urban Shops
1890038,533,320274,1046.6470588235295,1051.0,1078,17.20178053621786,248526,0.9949116528740773,0.7759481212770847,6480486.0,0.0,0.0,0.9949116528740773,1052.0,0.016435130057646467,0.7759793177092115,19404,18839.647058823528,318.63947910932006,1.0299556005170574,18.666322,78.1092,Nizamabad,Active,5.241015604565319,-1.084675352326376,-0.45621690507044255,3,0,High-Volume Urban Hubs
2155021,540,209574,684.8823529411765,685.0,695,8.092855522687277,162612,0.9566781950543692,0.7758982439411725,4208616.0,0.0,0.0,0.9566781950543692,716.1111111111111,0.011816417064818664,0.7759168599158293,12510,12327.882352941177,149.90909009835815,1.0147728248733143,17.964055,79.481945,Hanumakonda,Active,2.531148197693728,-0.36132835768049304,0.25706841554716486,0,0,Active Urban Shops
3513017,932,233280,762.3529411764706,760.0,865,57.546841429693046,180990,1.150359267497194,0.7754833567748601,4584546.0,11862.0,49.13509900936735,1.150359267497194,662.8888888888889,0.07548582594944303,0.7758487654320988,15570,13722.35294117647,1065.97660276718,1.1346450617283952,19.108281,78.347971,Nirmal,Active,3.6199280324221466,0.32074621497756145,0.8705805668186896,0,0,Active Urban Shops
1677792,536,453240,1481.1764705882354,1536.0,1716,205.68003537715643,351576,1.2357441891870113,0.7754352048974622,10066014.0,1406016.0,7.12816697827657,1.2357441891870113,1198.611111111111,0.13886261324113022,0.7756949960285942,30888,26661.176470588234,3809.941604462167,1.1585385226370135,17.409341,78.43183,Hyderabad,Active,11.6649049772176,0.19863474828621466,-0.49326715977472896,3,-1,High-Volume Urban Hubs
1678874,536,203058,663.5882352941177,592.0,948,175.06381148211662,157500,0.785259950824278,0.7721772024587462,4561578.0,777510.0,6.119657218991271,0.785259950824278,845.0555555555555,0.2638139167800711,0.7756404574062583,17064,11944.588235294117,3242.817892258668,1.4285967556067725,17.447693,78.501889,Hyderabad,Active,5.206444244517771,3.4427569614959044,0.4091302374818096,3,0,High-Volume Urban Hubs
1672282,536,347310,1135.0,1146.0,1223,58.44947376672057,269370,1.1364526157008146,0.7753763500475827,9324180.0,1350882.0,6.965056277232727,1.1364526157008146,998.7222222222222,0.05149733371517231,0.7755895309665717,22014,20430.0,1082.6966334112242,1.077533039647577,17.317062,78.482821,Hyderabad,Active,8.029814997855839,-0.8250354414871887,-0.4272422169790679,3,0,High-Volume Urban Hubs
3301021,930,310626,1015.1176470588235,1025.0,1128,85.42460513792331,240912,1.2448863468926108,0.7742799247167202,6859476.0,0.0,0.0,1.2448863468926108,816.1666666666666,0.08415241857476365,0.77556933418323,20304,18272.117647058825,1582.3740819711743,1.1112012516659906,17.629463,78.483312,Medchal,Active,5.655823257336556,-0.20869946442023357,0.5752525786987,3,0,High-Volume Urban Hubs
2084150,534,338976,1107.764705882353,1098.0,1257,86.20971492217376,262890,1.2147132875125375,0.7753016266569144,6938910.0,0.0,0.0,1.2147132875125375,913.1666666666666,0.07782312838131658,0.7755416312659303,22626,19939.764705882353,1596.9171679133738,1.134717502124044,18.43004,79.116221,Karimnagar,Active,6.252505514867878,-0.3197986695288143,0.3135458664574537,3,0,High-Volume Urban Hubs
3384187,930,273942,895.2352941176471,915.0,1003,82.58398723095412,212400,1.0952420875778623,0.7748363754514022,5526594.0,615006.0,9.49378042309737,1.0952420875778623,817.3888888888889,0.09224835948000658,0.7753466062159143,18054,16114.235294117647,1529.755516798835,1.1203758459819961,17.517176,78.44182,Medchal,Active,5.421749358879836,0.3447344932176251,0.34703350094940744,3,0,High-Volume Urban Hubs
1671198,536,335394,1096.0588235294117,1083.0,1350,75.71363090947771,260010,0.9450609422987378,0.7744562107427274,7148880.0,833058.0,8.59444761635309,0.9450609422987378,1159.7777777777778,0.06907807253051688,0.7752374818869747,24300,19729.058823529413,1402.4915539223507,1.2316857188858477,17.366487,78.533062,Hyderabad,Active,7.37101171016263,0.03905910124811526,-0.6798164831558926,3,0,High-Volume Urban Hubs
